#Algoritmo: Algoritmo Simulated Annealing, Problema: Problema de HimmelBlau
tiempo,best_score,best_position_x,best_position_y
9.698,0.0100956,-2.7886, 3.12539
9.704,0.0100956,-2.7886, 3.12539
9.708,0.0100956,-2.7886, 3.12539
9.713,0.0100956,-2.7886, 3.12539
9.718,0.0100956,-2.7886, 3.12539
9.723,0.0100956,-2.7886, 3.12539
9.728,0.0100956,-2.7886, 3.12539
9.733,0.0100956,-2.7886, 3.12539
9.738,0.0100956,-2.7886, 3.12539
9.743,0.0100956,-2.7886, 3.12539
9.747,0.0100956,-2.7886, 3.12539
9.752,0.0100956,-2.7886, 3.12539
9.758,0.0100956,-2.7886, 3.12539
9.762,0.0100956,-2.7886, 3.12539
9.767,0.0100956,-2.7886, 3.12539
9.772,0.0100956,-2.7886, 3.12539
9.777,0.0100956,-2.7886, 3.12539
9.782,0.0100956,-2.7886, 3.12539
9.787,0.0100956,-2.7886, 3.12539
9.791,0.0100956,-2.7886, 3.12539
9.796,0.0100956,-2.7886, 3.12539
9.801,0.0100956,-2.7886, 3.12539
9.806,0.0100956,-2.7886, 3.12539
9.811,0.0100956,-2.7886, 3.12539
9.816,0.0100956,-2.7886, 3.12539
9.821,0.0100956,-2.7886, 3.12539
9.826,0.0100956,-2.7886, 3.12539
9.831,0.0100956,-2.7886, 3.12539
9.836,0.0100956,-2.7886, 3.12539
9.84,0.0100956,-2.7886, 3.12539
9.845,0.0100956,-2.7886, 3.12539
9.85,0.0100956,-2.7886, 3.12539
9.854,0.0100956,-2.7886, 3.12539
9.859,0.0100956,-2.7886, 3.12539
9.864,0.0100956,-2.7886, 3.12539
9.869,0.0100956,-2.7886, 3.12539
9.873,0.0100956,-2.7886, 3.12539
9.878,0.0100956,-2.7886, 3.12539
9.883,0.0100956,-2.7886, 3.12539
9.887,0.0100956,-2.7886, 3.12539
9.892,0.0100956,-2.7886, 3.12539
9.897,0.0100956,-2.7886, 3.12539
9.902,0.0100956,-2.7886, 3.12539
9.907,0.0100956,-2.7886, 3.12539
9.912,0.0100956,-2.7886, 3.12539
9.917,0.0100956,-2.7886, 3.12539
9.922,0.0100956,-2.7886, 3.12539
9.926,0.0100956,-2.7886, 3.12539
9.931,0.0100956,-2.7886, 3.12539
9.936,0.0100956,-2.7886, 3.12539
9.941,0.0100956,-2.7886, 3.12539
9.946,0.0100956,-2.7886, 3.12539
9.951,0.0100956,-2.7886, 3.12539
9.956,0.0100956,-2.7886, 3.12539
9.961,0.0100956,-2.7886, 3.12539
9.966,0.0100956,-2.7886, 3.12539
9.971,0.0100956,-2.7886, 3.12539
9.976,0.0100956,-2.7886, 3.12539
9.98,0.0100956,-2.7886, 3.12539
9.985,0.0100956,-2.7886, 3.12539
9.99,0.0100956,-2.7886, 3.12539
9.995,0.0100956,-2.7886, 3.12539
10,0.0100956,-2.7886, 3.12539
10.005,0.0100956,-2.7886, 3.12539
10.01,0.0100956,-2.7886, 3.12539
10.015,0.0100956,-2.7886, 3.12539
10.019,0.0100956,-2.7886, 3.12539
10.024,0.0100956,-2.7886, 3.12539
10.03,0.0100956,-2.7886, 3.12539
10.042,0.0100956,-2.7886, 3.12539
10.047,0.0100956,-2.7886, 3.12539
10.052,0.0100956,-2.7886, 3.12539
10.057,0.0100956,-2.7886, 3.12539
10.062,0.0100956,-2.7886, 3.12539
10.067,0.0100956,-2.7886, 3.12539
10.071,0.0100956,-2.7886, 3.12539
10.076,0.0100956,-2.7886, 3.12539
10.082,0.0100956,-2.7886, 3.12539
10.086,0.0100956,-2.7886, 3.12539
10.091,0.0100956,-2.7886, 3.12539
10.096,0.0100956,-2.7886, 3.12539
10.101,0.0100956,-2.7886, 3.12539
10.106,0.0100956,-2.7886, 3.12539
10.111,0.0100956,-2.7886, 3.12539
10.116,0.0100956,-2.7886, 3.12539
10.121,0.0100956,-2.7886, 3.12539
10.125,0.0100956,-2.7886, 3.12539
10.13,0.0100956,-2.7886, 3.12539
10.135,0.0100956,-2.7886, 3.12539
10.14,0.0100956,-2.7886, 3.12539
10.145,0.0100956,-2.7886, 3.12539
10.15,0.0100956,-2.7886, 3.12539
10.155,0.0100956,-2.7886, 3.12539
10.159,0.0100956,-2.7886, 3.12539
10.165,0.0100956,-2.7886, 3.12539
10.169,0.0100956,-2.7886, 3.12539
10.194,0.0100956,-2.7886, 3.12539
10.197,0.0100956,-2.7886, 3.12539
10.202,0.0100956,-2.7886, 3.12539
10.208,0.0100956,-2.7886, 3.12539
10.212,0.0100956,-2.7886, 3.12539
10.217,0.0100956,-2.7886, 3.12539
10.222,0.0100956,-2.7886, 3.12539
10.226,0.0100956,-2.7886, 3.12539
10.231,0.0100956,-2.7886, 3.12539
10.236,0.0100956,-2.7886, 3.12539
10.241,0.0100956,-2.7886, 3.12539
10.246,0.0100956,-2.7886, 3.12539
10.251,0.0100956,-2.7886, 3.12539
10.256,0.0100956,-2.7886, 3.12539
10.261,0.0100956,-2.7886, 3.12539
10.266,0.0100956,-2.7886, 3.12539
10.271,0.0100956,-2.7886, 3.12539
10.276,0.0100956,-2.7886, 3.12539
10.28,0.0100956,-2.7886, 3.12539
10.286,0.0100956,-2.7886, 3.12539
10.29,0.0100956,-2.7886, 3.12539
10.295,0.0100956,-2.7886, 3.12539
10.3,0.0100956,-2.7886, 3.12539
10.305,0.0100956,-2.7886, 3.12539
10.31,0.0100956,-2.7886, 3.12539
10.315,0.0100956,-2.7886, 3.12539
10.319,0.0100956,-2.7886, 3.12539
10.324,0.0100956,-2.7886, 3.12539
10.33,0.0100956,-2.7886, 3.12539
10.334,0.0100956,-2.7886, 3.12539
10.339,0.0100956,-2.7886, 3.12539
10.344,0.0100956,-2.7886, 3.12539
10.349,0.0100956,-2.7886, 3.12539
10.354,0.0100956,-2.7886, 3.12539
10.358,0.0100956,-2.7886, 3.12539
10.363,0.0100956,-2.7886, 3.12539
10.368,0.0100956,-2.7886, 3.12539
10.373,0.0100956,-2.7886, 3.12539
10.378,0.0100956,-2.7886, 3.12539
10.383,0.0100956,-2.7886, 3.12539
10.388,0.0100956,-2.7886, 3.12539
10.393,0.0100956,-2.7886, 3.12539
10.397,0.0100956,-2.7886, 3.12539
10.402,0.0100956,-2.7886, 3.12539
10.407,0.0100956,-2.7886, 3.12539
10.412,0.0100956,-2.7886, 3.12539
10.417,0.0100956,-2.7886, 3.12539
10.422,0.0100956,-2.7886, 3.12539
10.426,0.0100956,-2.7886, 3.12539
10.431,0.0100956,-2.7886, 3.12539
10.571,0.0100956,-2.7886, 3.12539
10.577,0.0100956,-2.7886, 3.12539
10.581,0.0100956,-2.7886, 3.12539
10.586,0.0100956,-2.7886, 3.12539
10.591,0.0100956,-2.7886, 3.12539
10.596,0.0100956,-2.7886, 3.12539
10.601,0.0100956,-2.7886, 3.12539
10.606,0.0100956,-2.7886, 3.12539
10.611,0.0100956,-2.7886, 3.12539
10.615,0.0100956,-2.7886, 3.12539
10.621,0.0100956,-2.7886, 3.12539
10.625,0.0100956,-2.7886, 3.12539
10.63,0.0100956,-2.7886, 3.12539
10.635,0.0100956,-2.7886, 3.12539
10.64,0.0100956,-2.7886, 3.12539
10.645,0.0100956,-2.7886, 3.12539
10.649,0.0100956,-2.7886, 3.12539
10.654,0.0100956,-2.7886, 3.12539
10.659,0.0100956,-2.7886, 3.12539
10.664,0.0100956,-2.7886, 3.12539
10.669,0.0100956,-2.7886, 3.12539
10.674,0.0100956,-2.7886, 3.12539
10.679,0.0100956,-2.7886, 3.12539
10.683,0.0100956,-2.7886, 3.12539
10.688,0.0100956,-2.7886, 3.12539
10.693,0.0100956,-2.7886, 3.12539
10.698,0.0100956,-2.7886, 3.12539
10.711,0.0100956,-2.7886, 3.12539
10.716,0.0100956,-2.7886, 3.12539
10.721,0.0100956,-2.7886, 3.12539
10.726,0.0100956,-2.7886, 3.12539
10.731,0.0100956,-2.7886, 3.12539
10.735,0.0100956,-2.7886, 3.12539
10.74,0.0100956,-2.7886, 3.12539
10.745,0.0100956,-2.7886, 3.12539
10.75,0.0100956,-2.7886, 3.12539
10.755,0.0100956,-2.7886, 3.12539
10.76,0.0100956,-2.7886, 3.12539
10.764,0.0100956,-2.7886, 3.12539
10.77,0.0100956,-2.7886, 3.12539
10.774,0.0100956,-2.7886, 3.12539
10.779,0.0100956,-2.7886, 3.12539
10.784,0.0100956,-2.7886, 3.12539
10.789,0.0100956,-2.7886, 3.12539
10.794,0.0100956,-2.7886, 3.12539
10.798,0.0100956,-2.7886, 3.12539
10.803,0.0100956,-2.7886, 3.12539
10.808,0.0100956,-2.7886, 3.12539
10.813,0.0100956,-2.7886, 3.12539
10.818,0.0100956,-2.7886, 3.12539
10.823,0.0100956,-2.7886, 3.12539
10.827,0.0100956,-2.7886, 3.12539
10.832,0.0100956,-2.7886, 3.12539
10.837,0.0100956,-2.7886, 3.12539
10.842,0.0100956,-2.7886, 3.12539
10.847,0.0100956,-2.7886, 3.12539
10.851,0.0100956,-2.7886, 3.12539
10.856,0.0100956,-2.7886, 3.12539
10.861,0.0100956,-2.7886, 3.12539
10.866,0.0100956,-2.7886, 3.12539
10.87,0.0100956,-2.7886, 3.12539
10.875,0.0100956,-2.7886, 3.12539
10.879,0.0100956,-2.7886, 3.12539
10.883,0.0100956,-2.7886, 3.12539
10.888,0.0100956,-2.7886, 3.12539
10.894,0.0100956,-2.7886, 3.12539
10.898,0.0100956,-2.7886, 3.12539
10.903,0.0100956,-2.7886, 3.12539
10.908,0.0100956,-2.7886, 3.12539
10.913,0.0100956,-2.7886, 3.12539
10.917,0.0100956,-2.7886, 3.12539
10.922,0.0100956,-2.7886, 3.12539
10.927,0.0100956,-2.7886, 3.12539
10.932,0.0100956,-2.7886, 3.12539
10.937,0.0100956,-2.7886, 3.12539
10.942,0.0100956,-2.7886, 3.12539
10.946,0.0100956,-2.7886, 3.12539
10.951,0.0100956,-2.7886, 3.12539
10.956,0.0100956,-2.7886, 3.12539
10.961,0.0100956,-2.7886, 3.12539
10.966,0.0100956,-2.7886, 3.12539
10.971,0.0100956,-2.7886, 3.12539
10.975,0.0100956,-2.7886, 3.12539
10.98,0.0100956,-2.7886, 3.12539
10.985,0.0100956,-2.7886, 3.12539
10.99,0.0100956,-2.7886, 3.12539
10.995,0.0100956,-2.7886, 3.12539
10.999,0.0100956,-2.7886, 3.12539
11.004,0.0100956,-2.7886, 3.12539
11.009,0.0100956,-2.7886, 3.12539
11.014,0.0100956,-2.7886, 3.12539
11.019,0.0100956,-2.7886, 3.12539
11.024,0.0100956,-2.7886, 3.12539
11.029,0.0100956,-2.7886, 3.12539
11.034,0.0100956,-2.7886, 3.12539
11.038,0.0100956,-2.7886, 3.12539
11.044,0.0100956,-2.7886, 3.12539
11.048,0.0100956,-2.7886, 3.12539
11.053,0.0100956,-2.7886, 3.12539
11.058,0.0100956,-2.7886, 3.12539
11.063,0.0100956,-2.7886, 3.12539
11.068,0.0100956,-2.7886, 3.12539
11.076,0.0100956,-2.7886, 3.12539
11.081,0.0100956,-2.7886, 3.12539
11.086,0.0100956,-2.7886, 3.12539
11.09,0.0100956,-2.7886, 3.12539
11.096,0.0100956,-2.7886, 3.12539
11.1,0.0100956,-2.7886, 3.12539
11.105,0.0100956,-2.7886, 3.12539
11.109,0.0100956,-2.7886, 3.12539
11.115,0.0100956,-2.7886, 3.12539
11.119,0.0100956,-2.7886, 3.12539
11.125,0.0100956,-2.7886, 3.12539
11.129,0.0100956,-2.7886, 3.12539
11.134,0.0100956,-2.7886, 3.12539
11.139,0.0100956,-2.7886, 3.12539
11.144,0.0100956,-2.7886, 3.12539
11.149,0.0100956,-2.7886, 3.12539
11.154,0.0100956,-2.7886, 3.12539
11.159,0.0100956,-2.7886, 3.12539
11.164,0.0100956,-2.7886, 3.12539
11.168,0.0100956,-2.7886, 3.12539
11.192,0.0100956,-2.7886, 3.12539
11.196,0.0100956,-2.7886, 3.12539
11.202,0.0100956,-2.7886, 3.12539
11.206,0.0100956,-2.7886, 3.12539
11.21,0.0100956,-2.7886, 3.12539
11.215,0.0100956,-2.7886, 3.12539
11.22,0.0100956,-2.7886, 3.12539
11.225,0.0100956,-2.7886, 3.12539
11.23,0.0100956,-2.7886, 3.12539
11.243,0.0100956,-2.7886, 3.12539
11.248,0.0100956,-2.7886, 3.12539
11.253,0.0100956,-2.7886, 3.12539
11.258,0.0100956,-2.7886, 3.12539
11.262,0.0100956,-2.7886, 3.12539
11.267,0.0100956,-2.7886, 3.12539
11.272,0.0100956,-2.7886, 3.12539
11.276,0.0100956,-2.7886, 3.12539
11.281,0.0100956,-2.7886, 3.12539
11.286,0.0100956,-2.7886, 3.12539
11.291,0.0100956,-2.7886, 3.12539
11.296,0.0100956,-2.7886, 3.12539
11.3,0.0100956,-2.7886, 3.12539
11.304,0.0100956,-2.7886, 3.12539
11.309,0.0100956,-2.7886, 3.12539
11.314,0.0100956,-2.7886, 3.12539
11.319,0.0100956,-2.7886, 3.12539
11.325,0.0100956,-2.7886, 3.12539
11.328,0.0100956,-2.7886, 3.12539
11.333,0.0100956,-2.7886, 3.12539
11.337,0.0100956,-2.7886, 3.12539
11.342,0.0100956,-2.7886, 3.12539
11.347,0.0100956,-2.7886, 3.12539
11.352,0.0100956,-2.7886, 3.12539
11.356,0.0100956,-2.7886, 3.12539
11.36,0.0100956,-2.7886, 3.12539
11.365,0.0100956,-2.7886, 3.12539
11.37,0.0100956,-2.7886, 3.12539
11.375,0.0100956,-2.7886, 3.12539
11.38,0.0100956,-2.7886, 3.12539
11.385,0.0100956,-2.7886, 3.12539
11.389,0.0100956,-2.7886, 3.12539
11.394,0.0100956,-2.7886, 3.12539
11.398,0.0100956,-2.7886, 3.12539
11.403,0.0100956,-2.7886, 3.12539
11.408,0.0100956,-2.7886, 3.12539
11.413,0.0100956,-2.7886, 3.12539
11.418,0.0100956,-2.7886, 3.12539
11.423,0.0100956,-2.7886, 3.12539
11.429,0.0100956,-2.7886, 3.12539
11.433,0.0100956,-2.7886, 3.12539
11.438,0.0100956,-2.7886, 3.12539
11.442,0.0100956,-2.7886, 3.12539
11.447,0.0100956,-2.7886, 3.12539
11.452,0.0100956,-2.7886, 3.12539
11.458,0.0100956,-2.7886, 3.12539
11.463,0.0100956,-2.7886, 3.12539
11.467,0.0100956,-2.7886, 3.12539
11.472,0.0100956,-2.7886, 3.12539
11.478,0.0100956,-2.7886, 3.12539
11.483,0.0100956,-2.7886, 3.12539
11.487,0.0100956,-2.7886, 3.12539
11.492,0.0100956,-2.7886, 3.12539
11.497,0.0100956,-2.7886, 3.12539
11.502,0.0100956,-2.7886, 3.12539
11.507,0.0100956,-2.7886, 3.12539
11.511,0.0100956,-2.7886, 3.12539
11.516,0.0100956,-2.7886, 3.12539
11.521,0.0100956,-2.7886, 3.12539
11.525,0.0100956,-2.7886, 3.12539
11.53,0.0100956,-2.7886, 3.12539
11.535,0.0100956,-2.7886, 3.12539
11.54,0.0100956,-2.7886, 3.12539
11.544,0.0100956,-2.7886, 3.12539
11.549,0.0100956,-2.7886, 3.12539
11.554,0.0100956,-2.7886, 3.12539
11.559,0.0100956,-2.7886, 3.12539
11.564,0.0100956,-2.7886, 3.12539
11.569,0.0100956,-2.7886, 3.12539
11.574,0.0100956,-2.7886, 3.12539
11.579,0.0100956,-2.7886, 3.12539
11.584,0.0100956,-2.7886, 3.12539
11.589,0.0100956,-2.7886, 3.12539
11.597,0.0100956,-2.7886, 3.12539
11.601,0.0100956,-2.7886, 3.12539
11.606,0.0100956,-2.7886, 3.12539
11.611,0.0100956,-2.7886, 3.12539
11.616,0.0100956,-2.7886, 3.12539
11.62,0.0100956,-2.7886, 3.12539
11.625,0.0100956,-2.7886, 3.12539
11.629,0.0100956,-2.7886, 3.12539
11.634,0.0100956,-2.7886, 3.12539
11.638,0.0100956,-2.7886, 3.12539
11.643,0.0100956,-2.7886, 3.12539
11.648,0.0100956,-2.7886, 3.12539
11.652,0.0100956,-2.7886, 3.12539
11.657,0.0100956,-2.7886, 3.12539
11.661,0.0100956,-2.7886, 3.12539
11.666,0.0100956,-2.7886, 3.12539
11.67,0.0100956,-2.7886, 3.12539
11.675,0.0100956,-2.7886, 3.12539
11.68,0.0100956,-2.7886, 3.12539
11.685,0.0100956,-2.7886, 3.12539
11.689,0.0100956,-2.7886, 3.12539
11.694,0.0100956,-2.7886, 3.12539
11.698,0.0100956,-2.7886, 3.12539
11.703,0.0100956,-2.7886, 3.12539
11.707,0.0100956,-2.7886, 3.12539
11.712,0.0100956,-2.7886, 3.12539
11.717,0.0100956,-2.7886, 3.12539
11.721,0.0100956,-2.7886, 3.12539
11.726,0.0100956,-2.7886, 3.12539
11.731,0.0100956,-2.7886, 3.12539
11.735,0.0100956,-2.7886, 3.12539
11.748,0.0100956,-2.7886, 3.12539
11.753,0.0100956,-2.7886, 3.12539
11.758,0.0100956,-2.7886, 3.12539
11.764,0.0100956,-2.7886, 3.12539
11.769,0.0100956,-2.7886, 3.12539
11.772,0.0100956,-2.7886, 3.12539
11.778,0.0100956,-2.7886, 3.12539
11.783,0.0100956,-2.7886, 3.12539
11.787,0.0100956,-2.7886, 3.12539
11.792,0.0100956,-2.7886, 3.12539
11.796,0.0100956,-2.7886, 3.12539
11.802,0.0100956,-2.7886, 3.12539
11.807,0.0100956,-2.7886, 3.12539
11.812,0.0100956,-2.7886, 3.12539
11.817,0.0100956,-2.7886, 3.12539
11.821,0.0100956,-2.7886, 3.12539
11.826,0.0100956,-2.7886, 3.12539
11.831,0.0100956,-2.7886, 3.12539
11.836,0.0100956,-2.7886, 3.12539
11.841,0.0100956,-2.7886, 3.12539
11.846,0.0100956,-2.7886, 3.12539
11.851,0.0100956,-2.7886, 3.12539
11.855,0.0100956,-2.7886, 3.12539
11.859,0.0100956,-2.7886, 3.12539
11.865,0.0100956,-2.7886, 3.12539
11.87,0.0100956,-2.7886, 3.12539
11.875,0.0100956,-2.7886, 3.12539
11.88,0.0100956,-2.7886, 3.12539
11.884,0.0100956,-2.7886, 3.12539
11.889,0.0100956,-2.7886, 3.12539
11.894,0.0100956,-2.7886, 3.12539
11.899,0.0100956,-2.7886, 3.12539
11.904,0.0100956,-2.7886, 3.12539
11.909,0.0100956,-2.7886, 3.12539
11.914,0.0100956,-2.7886, 3.12539
11.919,0.0100956,-2.7886, 3.12539
11.923,0.0100956,-2.7886, 3.12539
11.928,0.0100956,-2.7886, 3.12539
11.934,0.0100956,-2.7886, 3.12539
11.938,0.0100956,-2.7886, 3.12539
11.943,0.0100956,-2.7886, 3.12539
11.949,0.0100956,-2.7886, 3.12539
11.953,0.0100956,-2.7886, 3.12539
11.96,0.0100956,-2.7886, 3.12539
11.964,0.0100956,-2.7886, 3.12539
11.969,0.0100956,-2.7886, 3.12539
11.974,0.0100956,-2.7886, 3.12539
11.979,0.0100956,-2.7886, 3.12539
11.984,0.0100956,-2.7886, 3.12539
11.989,0.0100956,-2.7886, 3.12539
11.994,0.0100956,-2.7886, 3.12539
11.999,0.0100956,-2.7886, 3.12539
12.004,0.0100956,-2.7886, 3.12539
12.009,0.0100956,-2.7886, 3.12539
12.014,0.0100956,-2.7886, 3.12539
12.019,0.0100956,-2.7886, 3.12539
12.024,0.0100956,-2.7886, 3.12539
12.029,0.0100956,-2.7886, 3.12539
12.034,0.0100956,-2.7886, 3.12539
12.039,0.0100956,-2.7886, 3.12539
12.043,0.0100956,-2.7886, 3.12539
12.048,0.0100956,-2.7886, 3.12539
12.053,0.0100956,-2.7886, 3.12539
12.058,0.0100956,-2.7886, 3.12539
12.063,0.0100956,-2.7886, 3.12539
12.068,0.0100956,-2.7886, 3.12539
12.073,0.0100956,-2.7886, 3.12539
12.078,0.0100956,-2.7886, 3.12539
12.083,0.0100956,-2.7886, 3.12539
12.088,0.0100956,-2.7886, 3.12539
12.092,0.0100956,-2.7886, 3.12539
12.1,0.0100956,-2.7886, 3.12539
12.106,0.0100956,-2.7886, 3.12539
12.11,0.0100956,-2.7886, 3.12539
12.115,0.0100956,-2.7886, 3.12539
12.12,0.0100956,-2.7886, 3.12539
12.125,0.0100956,-2.7886, 3.12539
12.13,0.0100956,-2.7886, 3.12539
12.135,0.0100956,-2.7886, 3.12539
12.14,0.0100956,-2.7886, 3.12539
12.145,0.0100956,-2.7886, 3.12539
12.15,0.0100956,-2.7886, 3.12539
12.155,0.0100956,-2.7886, 3.12539
12.16,0.0100956,-2.7886, 3.12539
12.164,0.0100956,-2.7886, 3.12539
12.17,0.0100956,-2.7886, 3.12539
12.19,0.0100956,-2.7886, 3.12539
12.194,0.0100956,-2.7886, 3.12539
12.199,0.0100956,-2.7886, 3.12539
12.203,0.0100956,-2.7886, 3.12539
12.209,0.0100956,-2.7886, 3.12539
12.214,0.0100956,-2.7886, 3.12539
12.219,0.0100956,-2.7886, 3.12539
12.224,0.0100956,-2.7886, 3.12539
12.229,0.0100956,-2.7886, 3.12539
12.234,0.0100956,-2.7886, 3.12539
12.238,0.0100956,-2.7886, 3.12539
12.244,0.0100956,-2.7886, 3.12539
12.248,0.0100956,-2.7886, 3.12539
12.254,0.0100956,-2.7886, 3.12539
12.259,0.0100956,-2.7886, 3.12539
12.263,0.0100956,-2.7886, 3.12539
12.268,0.0100956,-2.7886, 3.12539
12.273,0.0100956,-2.7886, 3.12539
12.287,0.0100956,-2.7886, 3.12539
12.292,0.0100956,-2.7886, 3.12539
12.297,0.0100956,-2.7886, 3.12539
12.302,0.0100956,-2.7886, 3.12539
12.307,0.0100956,-2.7886, 3.12539
12.312,0.0100956,-2.7886, 3.12539
12.317,0.0100956,-2.7886, 3.12539
12.321,0.0100956,-2.7886, 3.12539
